mol_id,smiles,antibacterial,antifungal,antiviral,not_antibacterial,not_antifungal,not_antiviral
3247,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1C=CBr,,,8,,,
3248,CN(C)CCCOC1C(C(O)CO)OC2OC(C)(C)OC21,,,1,,,
3249,CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21.Cl,,,5,,,
3250,[NH4+].[O-2].[O-2].[O-2].[O-2].[O-2].[Sb+3].[W],,,1,,,
3251,CC(CCC(=O)NCCS(=O)(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,,,1,,,
3252,COc1c(O)c2c(=O)cc(OC)c3c4c(OC)cc(=O)c5c(O)c(OC)c6c(c(c1CC(C)(O)C6C(C)=O)c23)c54,,,1,,,
3253,COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(OC6OC(C(=O)O)C(OC7OC(CO)C(OC8OC(CO)C(OC)C(OC(C)=O)C8O)C(OC(C)=O)C7O)C(OC(C)=O)C6O)C(OC(C)=O)C5O)C(O)C4NC(C)=O)C(OC(C)=O)C3O)C(OC(C)=O)C2O)C(OC(C)=O)C1O,,,1,,,
3254,CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,,,1,,,
3255,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C(C)(C)C)NC(=O)OC1CC1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1.O,,,4,,,
3256,CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC3=C5CC(C)(C)CCC5(CO)C(O)CC34C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,,,1,,,
3257,CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC(C(C=O)NC(=O)CC(O)CCCCCCCCCCC)C(OP(=O)(O)O)C(O)CO,,,1,,,
3258,Nc1nc(=O)n(C2OC(CO)C(O)C2F)cc1I,,,5,,,
3259,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1.O=P(O)(O)O,,,4,,,
3260,O=C(O)CCCC(=O)NCCc1cnc[nH]1,,,1,,,
3261,CCCCCCCC(=O)OCC(O)C(OC)C1OC(C(=O)O)=CC(N=C(N)N)C1NC(C)=O.O,,,1,,,
3262,Nc1ncnc2c1ncn2C1C=C(CO)C(O)C1O,,,1,,,
3263,NC(=O)c1nc(F)c[nH]c1=O,,,1,,,
3264,Cc1cc(CCCCCCCOc2ccc(C3=NCCO3)cc2)on1,,,3,,,
3265,Nc1nc2c(ncn2COCCOP(=O)(O)OP(=O)(O)OP(=O)(O)O)c(=O)[nH]1,,,1,,,
3266,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,,,1,,,
3267,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,,,1,,,
3268,CC(=O)NC(CS)C(=O)[O-].[Na+],,,1,,,
3269,CCCCCCC(C(C)O)n1cnc2c(N)ncnc21,,,1,,,
3270,Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1I,,,2,,,
3271,CCOC(C)C(=O)C(O)O.CCOC(C)C(=O)C(O)O,,,1,,,
3272,Cl.OCC1NCC(O)C(O)C1O,,,1,,,
3273,CC(SC(=O)c1cccs1)C(=O)NCC(=O)[O-].[Na+],,,1,,,
3274,CC(C)OC(=O)C(C)NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O)Oc1ccccc1.COCC1CC(c2ncc(-c3ccc4c(c3)COc3cc5c(ccc6[nH]c(C7CCC(C)N7C(=O)C(NC(=O)OC)C(C)C)nc65)cc3-4)[nH]2)N(C(=O)C(NC(=O)OC)c2ccccc2)C1,,,1,,,
3275,C=C1C(O)C(CO)OC1n1ccc(N)nc1=O,,,1,,,
3276,O=c1[n-]c(=O)n(Cl)c(=O)n1Cl.[Na+],,1,1,,,
3277,CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(O)CN(C)C.CC(O)CN(C)C.CC(O)CN(C)C.O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,,,3,,,
3278,Nc1ccn(CC(CO)OCP(=O)([O-])[O-])c(=O)n1.[Na+].[Na+],,,1,,,
3279,S=C([S-])OC1CC2CC1C1CCCC21.[K+],,,1,,,
3280,Cc1cnc(N2CC3(CCOCC3)C2)c(C(=O)Nc2ccc(C(=O)N3CCc4cc(C(=O)Nc5c(C)cccc5F)sc4-c4ccccc43)cc2)c1,,,1,,,
3281,CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)C(C)O)C(C)OC(=O)C(Cc2ccc(OC)cc2)N(C)C(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C)C(=O)C(C(C)C)OC(=O)CC1O,,,1,,,
3282,CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)CCCN(CCO)CCO,,,3,,,
3283,CCCCCCCCCc1oc2c(O)ccc(-c3oc4cc(O)cc(O)c4c(=O)c3OC3OC(CO)C(O)C(O)C3O)c2c1C=O,,,1,,,
3284,Nc1ccn(C2OC(COP(=O)(O)O)C(OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3OP(=O)(O)OCC3OC(n4ccc(=O)[nH]c4=O)C(O)C3OP(=O)(O)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)C2O)c(=O)n1.Nc1ccn(C2OC(COP(=O)(O)OC3C(COP(=O)(O)OC4C(COP(=O)(O)OC5C(CO)OC(n6cnc7c(=O)[nH]c(N)nc76)C5O)OC(n5ccc(=O)[nH]c5=O)C4O)OC(n4cnc5c(N)ncnc54)C3O)C(O)C2O)c(=O)n1,,,1,,,
3285,CCCCCCC(C(C)O)n1cnc2c(N)ncnc21.Cl,,,1,,,
3286,CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC63)C(O)CC45C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,,,1,,,
3287,CC(C)=CCC1=C(O)c2ccccc2C(=O)C1=O.[Na+],,1,1,,,
3288,O=c1nc([O-])n(Cl)c(=O)n1Cl.[K+],,1,1,,,
3289,Cl.Cl.Cn1cc(NC(=O)c2cc(NC(=O)CN=C(N)N)cn2C)cc1C(=O)NCCC(=N)N,1,,1,,,
3290,Cl.Nc1ncnc2c(C3NC(CO)C(O)C3O)c[nH]c12,,,1,,,
3291,CCCCCCC1C(=O)OC(C)C(O)C=CC=CC=CC=CC=C(C)C(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC1O,1,1,1,,,
3292,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)COC(CO)Cn1ccc(N)nc1=O,,,3,,,
3293,COCC1CC(c2ncc(-c3ccc4c(c3)COc3cc5c(ccc6[nH]c(C7CCC(C)N7C(=O)C(NC(=O)OC)C(C)C)nc65)cc3-4)[nH]2)N(C(=O)C(NC(=O)OC)c2ccccc2)C1,,,1,,,
3294,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1.O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,,,1,,,
3295,N=C(N)c1ncn(C2OC(CO)C(O)C2O)n1,,,1,,,
3296,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,,,1,,,
3297,O=C1c2c(O)c(=O)ccn2N(C2c3ccccc3SCc3c2ccc(F)c3F)C2COCCN12,,,4,,,
3298,Cl.Cn1cc(NC(=O)c2cc(NC(=O)CN=C(N)N)cn2C)cc1C(=O)NCCC(=N)N,1,,1,,,
3299,CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2,,,4,,,
3300,Nc1nc([O-])c2ncn(COC(CO)CO)c2n1.[Na+],,,5,,,
3301,COC(=O)NC(C(=O)N1CC2(CC2)CC1c1ncc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5nc(C6C7CCC(C7)N6C(=O)C(NC(=O)OC)C(C)C)[nH]c5c4)ccc2-3)[nH]1)C(C)C,,,1,,,
3302,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O.O,,,6,,,
3303,C=COC=C.O=C1C=CC(=O)O1,,,1,,,
3304,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2F)cc1I,,,5,,,
3305,Cc1cn(C2CC(OP([O-])(=S)OCC3OC(n4ccc(N)nc4=O)CC3OP([O-])(=S)OCC3OC(n4cc(C)c(=O)[nH]c4=O)CC3OP([O-])(=S)OCC3OC(n4cc(C)c(=O)[nH]c4=O)CC3OP([O-])(=S)OCC3OC(n4ccc(N)nc4=O)CC3OP([O-])(=S)OCC3OC(n4cc(C)c(=O)[nH]c4=O)CC3OP([O-])(=S)OCC3OC(n4cc(C)c(=O)[nH]c4=O)CC3OP([O-])(=S)OCC3OC(n4ccc(N)nc4=O)CC3OP([O-])(=S)OCC3OC(n4cc(C)c(=O)[nH]c4=O)CC3OP([O-])(=S)OCC3OC(n4cc(C)c(=O)[nH]c4=O)CC3OP([O-])(=S)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)CC3OP([O-])(=S)OCC3OC(n4ccc(N)nc4=O)CC3OP([O-])(=S)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)CC3O)C(COP([O-])(=S)OC3CC(n4ccc(N)nc4=O)OC3COP([O-])(=S)OC3CC(n4cnc5c(=O)[nH]c(N)nc54)OC3COP([O-])(=S)OC3CC(n4cc(C)c(=O)[nH]c4=O)OC3COP([O-])(=S)OC3CC(n4cc(C)c(=O)[nH]c4=O)OC3COP([O-])(=S)OC3CC(n4cc(C)c(=O)[nH]c4=O)OC3COP([O-])(=S)OC3CC(n4cnc5c(=O)[nH]c(N)nc54)OC3COP([O-])(=S)OC3CC(n4ccc(N)nc4=O)OC3COP([O-])(=S)OC3CC(n4cnc5c(=O)[nH]c(N)nc54)OC3CO)O2)c(=O)[nH]c1=O.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],,,1,,,
3306,CC1=CC(O)=C2C(=O)C3C(O)=CC(O)C4=C3C3=C5C6C4=C(O)C(I)=C(O)C6C(=O)C4=C(O)C=C(C)C(C45)C1C23,,,1,,,
3307,Cc1c(I)c(=O)n(-c2ccccc2)n1C,,,1,,,
3308,O=CCC(O)C(O)C(O)CO,,,2,,,
3309,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2.Cl,,,1,,,
3310,c1csc(-c2ccc(-c3cccs3)s2)c1,,,1,,,
3311,CCCCCCCC(=O)OCC(O)C(OC)C1OC(C(=O)O)=CC(N=C(N)N)C1NC(C)=O,,,1,,,
3312,CC(=O)NC(CS)C(=O)[O-].CC(=O)NC(CS)C(=O)[O-].[Zn+2],,,1,,,
3313,CCC(CC)C(NC(C)=O)C1C(N=C(N)N)CC(C(=O)O)C1O.O.O.O.O,,,1,,,
3314,NC(C[Se][Se]CC(N)C(=O)O)C(=O)O,,,1,,,
3315,CCCCN1C(=O)C(=CC=CC=C2Oc3ccccc3N2CCCS(=O)(=O)O)C(=O)N(CCCC)C1=S,,,1,,,
3316,NC(=O)c1[nH]nc(C2OC(CO)C(O)C2O)c1O,2,,2,,,
3317,Nc1ncc2ncn(COCCO)c2n1,,,7,,,
3318,CCCCCC(O)C=CC1C=CC(=O)C1CCCCCCC(=O)O,,,1,,,
3319,COC(C(O)CO)C1OC(C(=O)O)=CC(N=C(N)N)C1NC(C)=O,,,1,,,
3320,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C=CI,,,1,,,
3321,O=c1[nH]c(=O)n(Cl)c(=O)n1Cl,,1,1,,,
3322,Nc1ccn(C2OC(COP(=O)(O)OC3C(COP(=O)(O)O)OC(n4cnc5c(=O)[nH]cnc54)C3O)C(O)C2O)c(=O)n1,,,1,,,
3323,Cc1cc(=O)c2c(O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(O)c7c(=O)cc(CO)c8c1c2c(c34)c(c65)c78,,,1,,,
3324,Cl.Cn1cc(NC(=O)c2cc(N=C(N)CN=C(N)N)cn2C)cc1C(=O)NCCC(N)=O,1,,1,,,
3325,Cl.N=C(N=C(N)N)N1CCOCC1,,,1,,,
3326,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1.O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,,,1,,,
3327,Cc1cn(C2OC(CO)C(O)C2O)c(=O)[nH]c1=O,,,1,,,
3328,CCC(CC)C(NC(C)=O)C1C(N=C(N)N)CC(C(=O)O)C1O,,,1,,,
3329,NC(CC(=O)NO)C(=O)O,,,1,,1,
3330,CC(N)C12CC3CC(CC(C3)C1)C2,,,7,,,
3331,CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,,,2,,,
3332,Cc1cc(NC(=O)c2cccc(S(=O)(=O)NC3CCOC3)c2)ccc1F,,,1,,,
3333,COC(=O)NC(C(=O)N1C(c2nc3ccc(-c4cc5ccc4CCc4ccc(c(-c6ccc7nc(C8CC9CCCCC9N8C(=O)C(NC(=O)OC)C(C)C)[nH]c7c6)c4)CC5)cc3[nH]2)CC2CCCCC21)C(C)C,,,1,,,
3334,Cc1cn(C2CC(OP(O)(=S)OCC3OC(n4ccc(N)nc4=O)CC3OP(O)(=S)OCC3OC(n4cc(C)c(=O)[nH]c4=O)CC3OP(O)(=S)OCC3OC(n4cc(C)c(=O)[nH]c4=O)CC3OP(O)(=S)OCC3OC(n4ccc(N)nc4=O)CC3OP(O)(=S)OCC3OC(n4cc(C)c(=O)[nH]c4=O)CC3OP(O)(=S)OCC3OC(n4cc(C)c(=O)[nH]c4=O)CC3OP(O)(=S)OCC3OC(n4ccc(N)nc4=O)CC3OP(O)(=S)OCC3OC(n4cc(C)c(=O)[nH]c4=O)CC3OP(O)(=S)OCC3OC(n4cc(C)c(=O)[nH]c4=O)CC3OP(O)(=S)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)CC3OP(=O)(S)OCC3OC(n4ccc(N)nc4=O)CC3OP(O)(=S)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)CC3O)C(COP(O)(=S)OC3CC(n4ccc(N)nc4=O)OC3COP(O)(=S)OC3CC(n4cnc5c(=O)[nH]c(N)nc54)OC3COP(O)(=S)OC3CC(n4cc(C)c(=O)[nH]c4=O)OC3COP(O)(=S)OC3CC(n4cc(C)c(=O)[nH]c4=O)OC3COP(O)(=S)OC3CC(n4cc(C)c(=O)[nH]c4=O)OC3COP(O)(=S)OC3CC(n4cnc5c(=O)[nH]c(N)nc54)OC3COP(O)(=S)OC3CC(n4ccc(N)nc4=O)OC3COP(O)(=S)OC3CC(n4cnc5c(=O)[nH]c(N)nc54)OC3CO)O2)c(=O)[nH]c1=O,,,1,,,
3335,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,,,2,,,
3336,Cl.Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,,,2,,,
3337,CCCCCCCCCCCCCCCC(=O)NCCO,,,1,,,
3338,O=c1[nH]c(=O)n(Cl)c(=O)n1Cl.[K+],,1,1,,,
3339,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,,,7,,,
3340,Nc1nc(N)c2ncn(CCOCP(=O)(O)O)c2n1,,,1,,,
3341,Nc1ncnc2c(C3NC(CO)C(O)C3O)c[nH]c12,,,1,,,
3342,O=c1nc([O-])n(Cl)c(=O)n1Cl.[Na+],,1,1,,,
3343,Nc1nc2c(ncn2COCC(O)CO)c(=O)[nH]1,,,1,,,
3344,CC1(C)CCC2(CO)CCC3(C)C(=C2C1)C=CC1C2(C)CCC(OC4OC(COC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C2CCC13C,,,1,,,
3345,Cl.NC12CC3CC(CC(C3)C1)C2,,,10,,,
3346,O=C([O-])CC(NC(=O)CP(=O)([O-])[O-])C(=O)[O-].[Na+].[Na+].[Na+].[Na+],,,2,,,
3347,COC(=O)NC(C(=O)N1C(C)CCC1c1ncc(-c2ccc(-c3ccc(-c4cnc(C5CCC(C)N5C(=O)C(NC(=O)OC)C5CCOC6(CC6)C5)[nH]4)cc3)cc2)[nH]1)C1CCOC2(CC2)C1,,,1,,,
3348,CCCn1cc(NC(=O)c2ccc(NC(C)=O)o2)cc1C(=O)NCCCN(C)C,,,1,,,
3349,CC1=CCCC2C1(C)CCC(C)C2(C)Cc1cc(O)ccc1O,,,1,,,
3350,Cl.Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,,,8,,,
3351,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1.O=S(=O)([O-])C(I)I.[Na+],,,1,,,
3352,CC(=O)N(OCCN(C)C)C12CC3CC(CC(C3)C1)C2.Cl,,,1,,,
3353,CN1CC(O)C(O)C(O)C1CO,1,,1,,,
3354,Nc1nc([O-])c2ncn(C3OC(COP(=O)(O)OP(=O)(O)C[P+]([O-])(O)O)C(O)C3O)c2n1.[Na+],,,1,,,
3355,COc1ccc(OCc2ccc(COc3c(Cl)cccc3Cl)cc2)c(Cl)c1,,,1,,,
3356,O=c1[n-]c(=O)n(Cl)c(=O)n1Cl.[K+],,1,1,,,
3357,O=S(=O)(O)CCNCl,,,1,,,
3358,NC(=O)c1c[se]c(C2OC(CO)C(O)C2O)n1,,,1,,,
3359,O=C(O)CC(NC(=O)CP(=O)(O)O)C(=O)O,,,2,,,
3360,CC(C)OC(=O)C(C)NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O)Oc1ccccc1.COC(=O)NC(C(=O)N1CC2(CC2)CC1c1ncc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5nc(C6C7CCC(C7)N6C(=O)C(NC(=O)OC)C(C)C)[nH]c5c4)ccc2-3)[nH]1)C(C)C,,,1,,,
3361,Cn1c(O)c(N=NC(N)=S)c2ccccc21,,,1,,,
3362,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,,,1,,,
3363,CC1OC(C2CC(=O)OC2=O)CC2C(=O)OC(=O)C12,,,1,,,
3364,Nc1nc([O-])c2ncn(COCCO)c2n1.[Na+],,,2,,,
3365,[H]N1CC(O)C(O)C(O)C1CO,,,1,,,
3366,CCN(CC)C(=S)S.[Na+],,,1,,,
3367,S=C(S)OC1CC2CC1C1CCCC21.[K],,,1,,,
3368,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)CP(=O)(O)O)C(O)C2O)c(=O)[nH]1,,,1,,,
3369,CCOC(=O)C=CC(CC1CCNC1=O)NC(=O)C(CC(=O)C(NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1,,,5,,,
3370,Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O,,,1,,,
3371,Cl.N=C(N)c1ncn(C2OC(CO)C(O)C2O)n1,,,2,,,
3372,CN(C)CCN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O,,,1,,,
3373,CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)NC)C(C)OC(=O)C(Cc2ccc(OC)cc2)N(C)C(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C)C(=O)C(C(C)C)OC(=O)CC1O,,,1,,,
3374,S=C([S-])OC1CC2CC1C1CCCC21,,,1,,,
3375,COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(OC6OC(C(=O)[O-])C(OC7OC(CO)C(OC8OC(CO)C(OC)C(OC(C)=O)C8O)C(OC(C)=O)C7O)C(OC(C)=O)C6O)C(OC(C)=O)C5O)C(O)C4NC(C)=O)C(OC(C)=O)C3O)C(OC(C)=O)C2O)C(OC(C)=O)C1O,,,1,,,
3376,CCCCN1C(=O)C(=CC=CC=C2Oc3ccccc3N2CCCS(=O)(=O)[O-])C(=O)N(CCCC)C1=S.[Na+],,,1,,,
3377,O=C([O-])CC(NC(=O)CP(=O)([O-])O)C(=O)[O-],,,2,,,
3378,CC(C)S(=O)(=O)n1c(N)nc2ccc(C(=NO)c3ccccc3)cc21,,,3,,,
3379,CCN(CC)C(=S)S,,,1,,,
3380,CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21.Cl,,,1,,,
3381,Cc1cc(=O)c2c(O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(O)c7c(=O)cc(C)c8c1c2c(c34)c(c65)c78,,,1,,,
3382,CC(C)OC(=O)C(C)NP(=O)(OCC1(F)OC(n2ccc(=O)[nH]c2=O)C(C)(O)C1O)Oc1ccccc1,,,4,,,
3383,CC(C)=CCOc1cc(NC(=S)c2ccoc2C)ccc1Cl,,,1,,,
3384,CC(C)=CCC1=C(O)c2ccccc2C(=O)C1=O,,1,1,,,
3385,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,1,,,,,
3386,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,1,,,,,
3387,CC1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)C3C(O)C21.CC1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)C3C(O)C21.CCO.O.[Cl-].[Cl-].[H+].[H+],1,,,,,
3388,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(O)C3CC12,1,,,,,
3389,C=C(CC=C(C)CCC=C(C)C)CCC(C)(C)C=CCCC(C)=CCOC(COP(=O)(O)OC1OC(C(=O)O)C(C)(O)C(OC(N)=O)C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(OC2OC(C)C(OC3OC(C(=O)NC4=C(O)CCC4=O)C(O)C(O)C3O)C(O)C2NC(C)=O)C(O)C1NC(C)=O)C(=O)O,1,,,,,
3390,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3C(O)C12.Cl,1,,,,,
3391,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1.[Na+],5,,,,,
3392,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1.Cl.O,5,,,,,
3393,COC1=C(C)C(=O)C2=C(C1=O)C1C3CC4=C(C(=O)C(OC)=C(C)C4=O)C(CNC(=O)C(C)=O)N3C(C#N)C(C2)N1C,1,,,,,
3394,Cc1onc(-c2ccccc2Cl)c1C([O-])=NC1C(=O)N2C1SC(C)(C)C2C(=O)O.[Na+],1,,,,,
3395,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,3,,,,,
3396,COC(C(N)=NC1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)C=CC=C3)CSC12)c1cnc(N)s1,1,,,,,
3397,CC1(C)SC2C(NS(=O)(=O)O)C(=O)N2C1C(=O)O,1,,,,,
3398,Cc1oc(=O)oc1COC(=O)N1CCC(N2CCC(=CC3=C(C(=O)[O-])N4C(=O)C(NC(=O)C(=NO)c5nsc(N)n5)C4SC3)C2=O)C1.[Na+],4,,,,,
3399,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,3,1,,,,
3400,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=CCSC12)c1csc(N)n1.[Na+],5,,,,,
3401,CCCCCC=CCCC(=O)NC1C(Oc2c3cc4cc2Oc2ccc(cc2Cl)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C2NC(=O)C(NC(=O)C4NC(=O)C4NC(=O)C(NC(=O)C(N)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(c(Cl)c4)O3)c3ccc(O)c(c3)-c3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3C(C(=O)OC)NC2=O)OC(CO)C(O)C1O,1,,,,,
3402,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O.CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O.CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O.CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-].CCN(CC)CCOC(=O)c1ccc(N)cc1.[K+].c1ccc(CNCCNCc2ccccc2)cc1,1,,,,,
3403,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)[O-])C3SC2)cc1.[Na+],5,,,,,
3404,COC1C=CC=C(C)C(=O)NC2=CC(=O)C=C(C2=O)C(OC)C(C)CC(OC)C(OC)C(C)C=C(C)C1OC(N)=O,1,,,,,
3405,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)[O-].[Na+],1,,,,,
3406,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1.Cl,2,,,,,
3407,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(N=C([O-])Cn4cc(Cl)c(=O)c(Cl)c4)C3SC2)s1.[Na+],1,,,,,
3408,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1.Cl,6,,,,,
3409,CC(C)CCCCCCCC=CCC(=O)NC(CC(=O)O)C(=O)NC1C(=O)N2CCCCC2C(=O)NC(C(C)C(=O)O)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(C(C)N)C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NC1C,1,,,,,
3410,CC=CCCCCCCC(CC1CCCCCCCCCCCC(OS(=O)(=O)O)CC(OS(=O)(=O)O)CCCCCCCCCCCC=CC(=O)O1)OS(=O)(=O)O,1,,,,,
3411,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O.CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O.c1ccc(CNCCNCc2ccccc2)cc1,1,,,,,
3412,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,1,,,,,
3413,NC(=O)c1cn(C2OC(CO)C(O)C2O)c2ncnc(N)c12,1,,,,,
3414,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)[O-].[Na+],4,,,,,
